Symbol	Name_1	Name_2	Currency	Type	Exchange	Employees
B2R2ZC	CRRC Corporation Limited Class H	CRRC H	HKD	SHARE	HKG	"160,656.0"
618549	CSL Limited	CSL	AUD	SHARE	ASX	"25,000.0"
619199	CSPC Pharmaceutical Group Limited	CSPC Pharmaceutical Group	HKD	SHARE	HKG	"24,746.0"
216075	CSX Corporation	CSX	USD	SHARE	NAS	"20,900.0"
652766	CTBC Financial Holding Company Ltd.	CTBC Financial Holding	TWD	SHARE	TAI	"21,159.0"
224020	Cummins Inc.	Cummins	USD	SHARE	NYS	"59,900.0"
257760	CVS Health Corporation	CVS Health	USD	SHARE	NYS	"300,000.0"
622050	"CyberAgent, Inc."	CyberAgent	JPY	SHARE	TKS	"5,944.0"
BQT3XY	CyberArk Software Ltd.	CyberArk Software	USD	SHARE	NAS	"2,140.0"
B2QRCM	Cyfrowy Polsat SA	Cyfrowy Polsat	PLN	SHARE	WAR	#N/A
225068	"D.R. Horton, Inc."	DR Horton	USD	SHARE	NYS	"11,788.0"
629735	Dabur India Limited	Dabur India	INR	SHARE	BOM	"7,617.0"
BMH5F3	Dada Nexus Ltd. Sponsored ADR	Dada Nexus ADR	USD	ADR	NAS	"3,132.0"
625090	"Dai Nippon Printing Co., Ltd."	Dai Nippon Printing	JPY	SHARE	TKS	"37,062.0"
B601QS	"Dai-ichi Life Holdings,Inc."	Dai-ichi Life Holdings	JPY	SHARE	TKS	"64,823.0"
625002	"Daifuku Co., Ltd."	Daifuku	JPY	SHARE	TKS	"11,697.0"
B0J7D9	"Daiichi Sankyo Company, Limited"	Daiichi Sankyo	JPY	SHARE	TKS	"16,033.0"
625072	"DAIKIN INDUSTRIES, LTD."	DAIKIN INDUSTRIES	JPY	SHARE	TKS	"84,870.0"
BP6VLQ	Daimler Truck Holding AG	Daimler Truck Holding	EUR	SHARE	ETR	#N/A
625050	"Daito Trust Construction Co., Ltd."	Daito Trust Construction	JPY	SHARE	TKS	"17,422.0"
625136	"Daiwa House Industry Co., Ltd."	Daiwa House Industry	JPY	SHARE	TKS	"48,807.0"
B0Z6WY	Daiwa House REIT Investment Corporation	Daiwa House REIT	JPY	SHARE	TKS	#N/A
625144	Daiwa Securities Group Inc.	Daiwa Securities Group	JPY	SHARE	TKS	"15,096.0"
BYQ979	"Dali Foods Group Co., Ltd."	Dali Foods Group	HKD	SHARE	HKG	"40,745.0"
225087	Danaher Corporation	Danaher	USD	SHARE	NYS	"80,000.0"
B1Y9TB	Danone SA	Danone	EUR	SHARE	PAR	"98,105.0"
458882	Danske Bank A/S	Danske Bank	DKK	SHARE	CSE	"21,754.0"
B953PM	Daqo New Energy Corp Sponsored ADR	Daqo New Energy ADR	USD	ADR	NYS	"2,399.0"
B2NC4X	Dar Al Arkan Real Estate Development Co.	Dar Al Arkan	SAR	SHARE	SAU	#N/A
228987	"Darden Restaurants, Inc."	Darden Restaurants	USD	SHARE	NYS	"156,883.0"
BMT9L1	Dassault Aviation SA	Dassault Aviation	EUR	SHARE	PAR	"12,371.0"
BM8H5Y	Dassault Systemes SA	Dassault Systemes	EUR	SHARE	PAR	"20,496.0"
BKT9Y4	Datadog Inc Class A	Datadog A	USD	SHARE	NAS	"3,200.0"
BMQ5W1	Davide Campari-Milano N.V.	Davide Campari-Milano	EUR	SHARE	MIL	#N/A
289808	DaVita Inc.	DaVita	USD	SHARE	NYS	"69,000.0"
615593	DB INSURANCE CO. LTD	DB Insurance	KRW	SHARE	KRX	"4,660.0"
617520	DBS Group Holdings Ltd	DBS Group Holdings	SGD	SHARE	SES	"33,000.0"
024249	DCC Plc	DCC	GBP	SHARE	LON	"13,689.0"
226120	Deere & Company	Deere & Co	USD	SHARE	NYS	"75,600.0"
BZCNB4	Delivery Hero SE	Delivery Hero SE	EUR	SHARE	ETR	"52,007.0"
BHKD3S	Dell Technologies Inc Class C	Dell Technolges C	USD	SHARE	NYS	"133,000.0"
B1W9D4	"Delta Air Lines, Inc."	Delta Air Lines	USD	SHARE	NYS	"83,000.0"
641892	Delta Electronics (Thailand) Public Co. Ltd.	Delta Electronics Thai	THB	SHARE	BKK	#N/A
626073	"Delta Electronics, Inc."	Delta Electronics	TWD	SHARE	TAI	#N/A
BZ01RF	Demant A/S	Demant	DKK	SHARE	CSE	"18,116.0"
664038	DENSO CORPORATION	DENSO	JPY	SHARE	TKS	"168,391.0"
BYNPPC	"DENTSPLY SIRONA, Inc."	DENTSPLY SIRONA	USD	SHARE	NAS	"15,000.0"
641628	Dentsu Group Inc.	Dentsu Group	JPY	SHARE	TKS	"64,832.0"
575035	Deutsche Bank Aktiengesellschaft	Deutsche Bank	EUR	SHARE	ETR	"82,969.0"
702196	Deutsche Boerse AG	Deutsche Boerse N	EUR	SHARE	ETR	"10,200.0"
528748	Deutsche Lufthansa AG	Deutsche Lufthansa	EUR	SHARE	ETR	"105,290.0"
461785	Deutsche Post AG	Deutsche Post	EUR	SHARE	ETR	"592,263.0"
584235	Deutsche Telekom AG	Deutsche Telekom	EUR	SHARE	ETR	"216,528.0"
248067	Devon Energy Corporation	Devon Energy	USD	SHARE	NYS	"1,600.0"
B0796X	"DexCom, Inc."	DexCom	USD	SHARE	NAS	"6,300.0"
B033YN	Dexus	Dexus	AUD	SHARE	ASX	559.0
023740	Diageo plc	Diageo	GBP	SHARE	LON	"27,783.0"
B00MRS	Dialog Group Bhd.	Dialog Group	MYR	SHARE	KLS	"2,494.0"
B7Y8YR	"Diamondback Energy, Inc."	Diamondback Energy	USD	SHARE	NAS	870.0
B234WN	DiaSorin S.p.A.	DiaSorin SpA	EUR	SHARE	MIL	"3,358.0"
BMBR6F	DiDi Global Inc. Sponsored ADR Class A	DiDi Global ADR A	USD	ADR	NYS	"24,396.0"
608624	DiGi.Com Bhd	DiGi Com	MYR	SHARE	KLS	"1,438.0"
B03GQS	"Digital Realty Trust, Inc."	Digital Realty Trust	USD	SHARE	NYS	"3,030.0"
BD0YVN	Dino Polska SA	Dino Polska	PLN	SHARE	WAR	"32,426.0"
627094	Disco Corporation	DISCO	JPY	SHARE	TKS	"4,091.0"
B1YLC4	Discover Financial Services	Discover Financial Services	USD	SHARE	NYS	"16,700.0"
617787	Discovery Limited	Discovery	ZAR	SHARE	JSE	"12,650.0"
230358	DISH Network Corporation Class A	DISH Network A	USD	SHARE	NAS	"14,500.0"
660251	Divi's Laboratories Limited	Divi's Laboratories	INR	SHARE	BOM	"22,876.0"
B1YLCV	DLF Limited	DLF	INR	SHARE	BOM	"1,939.0"
BNG711	DNB Bank ASA	DNB Bank	NOK	SHARE	OSL	"9,659.0"
BFYT7B	"DocuSign, Inc."	DocuSign	USD	SHARE	NAS	"7,461.0"
B5B1S1	Dollar General Corporation	Dollar General	USD	SHARE	NYS	"163,000.0"
227247	"Dollar Tree, Inc."	Dollar Tree	USD	SHARE	NAS	"210,565.0"
B4TP9G	Dollarama Inc.	Dollarama	CAD	SHARE	TSE	#N/A
254204	Dominion Energy Inc	Dominion Energy	USD	SHARE	NYS	"17,100.0"
B07SFG	Domino's Pizza Enterprises Limited	Domino's Pizza Enterprise	AUD	SHARE	ASX	649.0
B01SD7	"Domino's Pizza, Inc."	Domino's Pizza	USD	SHARE	NYS	"13,500.0"
B0PH5N	"Dongfeng Motor Group Co., Ltd. Class H"	Dongfeng Motor Group H	HKD	SHARE	HKG	"122,061.0"
B29MXW	Dongyue Group Limited	Dongyue Group	HKD	SHARE	HKG	"6,824.0"
BN13P0	"DoorDash, Inc. Class A"	DoorDash A	USD	SHARE	NYS	"8,600.0"
BYX9GP	Doosan Bobcat Inc.	Doosan Bobcat	KRW	SHARE	KRX	97.0
629467	"DOOSAN ENERBILITY CO., LTD."	DOOSAN ENERBILITY	KRW	SHARE	KRX	"5,622.0"
227840	Dover Corporation	Dover Corp /IL	USD	SHARE	NYS	"25,000.0"
BHXCF8	"Dow, Inc."	Dow	USD	SHARE	NYS	"35,700.0"
641095	Dr. Reddy's Laboratories Ltd.	Dr Reddy's Laboratories	INR	SHARE	BOM	"22,739.0"
BLGM73	Dr. Sulaiman Al-Habib Medical Services Group Co.	Dr. Sulaiman Al-Habib Medical Services Group	SAR	SHARE	SAU	#N/A
BLDDH1	"DraftKings, Inc. Class A"	DraftKings A	USD	SHARE	NAS	"3,400.0"
BG0T32	"Dropbox, Inc. Class A"	Dropbox-A Rg	USD	SHARE	NAS	"2,667.0"
B1WT5G	DSV A/S	DSV	DKK	SHARE	CSE	"77,958.0"
228022	DTE Energy Company	DTE Energy	USD	SHARE	NYS	"10,300.0"
628345	Dubai Islamic Bank PJSC	Dubai Islamic Bank	AED	SHARE	DFM	#N/A
B7VD3F	Duke Energy Corporation	Duke Energy	USD	SHARE	NYS	"27,605.0"
228408	Duke Realty Corporation	Duke Realty	USD	SHARE	NYS	340.0
BK0VN4	"DuPont de Nemours, Inc."	DuPont de Nemours	USD	SHARE	NYS	"28,000.0"
BJV2RD	"Dynatrace, Inc."	Dynatrace	USD	SHARE	NYS	"2,779.0"
674428	E Ink Holdings Inc.	E Ink Holdings	TWD	SHARE	ROCO	#N/A
B682TF	E-MART Inc.	E-MART	KRW	SHARE	KRX	"24,599.0"
494290	E.ON SE	E ON	EUR	SHARE	ETR	"72,169.0"
643391	"E.SUN Financial Holding Co., Ltd."	E.Sun Financial Holding	TWD	SHARE	TAI	#N/A
629854	East Japan Railway Company	East Japan Railway	JPY	SHARE	TKS	"71,973.0"
629817	Eastern Company	Eastern Company	EGP	SHARE	CAI	#N/A
229838	Eastman Chemical Company	Eastman Chemical	USD	SHARE	NYS	"14,000.0"
B8KQN8	Eaton Corp. Plc	Eaton	USD	SHARE	NYS	"85,947.0"
229381	eBay Inc.	eBay	USD	SHARE	NAS	"10,800.0"
634578	"Eclat Textile Co., Ltd."	Eclat Textile	TWD	SHARE	TAI	#N/A
230422	Ecolab Inc.	Ecolab	USD	SHARE	NYS	"47,000.0"
B2473N	Ecopetrol SA	Ecopetrol	COP	SHARE	BOG	#N/A
BJ321P	"Ecopro BM Co., Ltd."	Ecopro BM	KRW	SHARE	KRX	"1,151.0"
B62G1B	Edenred SA	Edenred	EUR	SHARE	PAR	"9,161.0"
282951	Edison International	Edison International	USD	SHARE	NYS	"13,003.0"
B39GNW	EDP Renovaveis SA	EDP Renovaveis	EUR	SHARE	LIS	"2,150.0"
410359	EDP-Energias de Portugal SA	EDP-Energias de Portugal	EUR	SHARE	LIS	"12,236.0"
256711	Edwards Lifesciences Corporation	Edwards Lifesciences	USD	SHARE	NYS	"15,700.0"
BMW4CV	Eicher Motors Limited	Eicher Motors	INR	SHARE	BOM	"5,005.0"
B13X01	Eiffage SA	Eiffage	EUR	SHARE	PAR	"72,700.0"
630720	"Eisai Co., Ltd."	Eisai	JPY	SHARE	TKS	"11,237.0"
BF5L3T	"Elanco Animal Health, Inc."	Elanco Animal Health	USD	SHARE	NYS	"9,800.0"
630891	Elbit Systems Ltd	Elbit Systems	ILS	SHARE	TAE	"17,787.0"
B0NJJ1	Electricite de France SA	Electricite de France	EUR	SHARE	PAR	"165,790.0"
630463	"Electricity Generating Public Co., Ltd."	Electricity Generating	THB	SHARE	BKK	"1,129.0"
BP8161	Electrolux AB Class B	Electrolux B	SEK	SHARE	OME	#N/A
231019	Electronic Arts Inc.	Electronic Arts	USD	SHARE	NAS	"11,000.0"
251615	Eli Lilly and Company	Eli Lilly	USD	SHARE	NYS	"35,000.0"
B09M9F	Elia Group SA/NV	Elia Group	EUR	SHARE	BRU	"2,750.0"
570151	Elisa Oyj Class A	Elisa A	EUR	SHARE	HEL	"5,371.0"
B01RM2	Emaar Properties (P.J.S.C)	Emaar Properties	AED	SHARE	DFM	#N/A
B19NK9	"Emaar, The Economic City"	Emaar EC	SAR	SHARE	SAU	#N/A
BMDTR7	Embracer Group AB Class B	Embracer Group B	SEK	SHARE	OME	"7,886.0"
B2PXYH	"eMemory Technology, Inc."	eMemory Technology	TWD	SHARE	ROCO	#N/A
265005	Emera Incorporated	Emera	CAD	SHARE	TSE	"7,140.0"
231340	Emerson Electric Co.	Emerson Electric	USD	SHARE	NYS	"86,700.0"
B28PFX	Emirates NBD Bank (P.J.S.C)	Emirates NBD	AED	SHARE	DFM	"9,825.0"
632217	Emirates Telecommunications Group Company PJSC	Emirates Telecoms Group	AED	SHARE	ADS	#N/A
231400	Empire Co. Ltd. Class A	Empire A	CAD	SHARE	TSE	"134,000.0"
219601	Empresas CMPC S.A.	Empresas CMPC	CLP	SHARE	SGO	"20,010.0"
219602	Empresas Copec S.A.	Empresas Copec	CLP	SHARE	SGO	#N/A
763561	EMS-CHEMIE HOLDING AG	EMS-CHEMIE HOLDING	CHF	SHARE	SWX	"2,780.0"
738307	Enagas SA	Enagas	EUR	SHARE	MCE	"1,376.0"
246614	Enbridge Inc.	Enbridge	CAD	SHARE	TSE	"10,900.0"
BNVS14	Endeavour Group Ltd	Endeavour Group	AUD	SHARE	ASX	"28,000.0"
527178	Endesa S.A.	Endesa	EUR	SHARE	MCE	"9,258.0"
229945	Enel Americas S.A.	Enel Americas	CLP	SHARE	SGO	"16,461.0"
BYMLZD	Enel Chile SA	Enel Chile	CLP	SHARE	SGO	"2,215.0"
714456	Enel SpA	Enel	EUR	SHARE	MIL	"66,279.0"
B627LW	"ENEOS Holdings, Inc."	ENEOS Holdings	JPY	SHARE	TKS	"40,753.0"
B9L4K7	Energy Absolute Public Co. Ltd.	Energy Absolute	THB	SHARE	BKK	#N/A
BD1WX8	ENGIE Brasil Energia S.A.	ENGIE Brasil Energia	BRL	SHARE	BSP	"1,201.0"
B0C2CQ	ENGIE SA.	ENGIE	EUR	SHARE	PAR	"171,474.0"
714505	Eni S.p.A.	Eni	EUR	SHARE	MIL	"31,495.0"
633393	ENN Energy Holdings Limited	ENN Energy Holdings	HKD	SHARE	HKG	#N/A
B65SQW	"Enphase Energy, Inc."	Enphase Energy	USD	SHARE	NAS	"2,260.0"
B5VQMV	Entain PLC	Entain	GBP	SHARE	LON	"25,554.0"
259970	"Entegris, Inc."	Entegris	USD	SHARE	NAS	"6,850.0"
231708	Entergy Corporation	Entergy	USD	SHARE	NYS	"12,369.0"
231802	"EOG Resources, Inc."	EOG Resources	USD	SHARE	NYS	"2,800.0"
B44Z3T	"EPAM Systems, Inc."	EPAM Systems	USD	SHARE	NYS	"58,824.0"
BMD58R	Epiroc AB Class A	Epiroc A	SEK	SHARE	OME	"15,529.0"
BJ7W9K	EQT AB	EQT AB	SEK	SHARE	OME	"1,160.0"
B128R9	Equatorial Energia S.A.	Equatorial Energia	BRL	SHARE	BSP	#N/A
231914	Equifax Inc.	Equifax	USD	SHARE	NYS	"12,700.0"
BVLZX1	"Equinix, Inc."	Equinix	USD	SHARE	NAS	"10,944.0"
713360	Equinor ASA	Equinor	NOK	SHARE	OSL	"21,126.0"
BKRMR9	"Equitable Holdings, Inc."	Equitable Holdings	USD	SHARE	NYS	"7,800.0"
256312	"Equity LifeStyle Properties, Inc."	Equity Lifestyle Props	USD	SHARE	NYS	#N/A
231915	Equity Residential	Equity Residential	USD	SHARE	NYS	"2,400.0"
B03MS9	Eregli Demir Ve Celik Fabrikalari T.A.S.	Eregli Demir Ve Celik	TRY	SHARE	IST	"12,788.0"
231171	Erie Indemnity Company Class A	Erie Indemnity A	USD	SHARE	NAS	"5,876.0"
528983	Erste Group Bank AG	Erste Group Bank	EUR	SHARE	WBO	"44,596.0"
BHNCRK	ESR Cayman Ltd.	ESR Cayman	HKD	SHARE	HKG	594.0
BLCF3J	"Essential Utilities, Inc."	Essential Utilities	USD	SHARE	NYS	"3,211.0"
231661	"Essex Property Trust, Inc."	Essex Property Trust	USD	SHARE	NYS	"1,757.0"
721247	EssilorLuxottica SA	EssilorLuxottica	EUR	SHARE	PAR	"182,684.0"
BF1K7P	Essity AB Class B	Essity B	SEK	SHARE	OME	"46,000.0"
232052	Estee Lauder Companies Inc. Class A	Estee Lauder A	USD	SHARE	NYS	"62,000.0"
580622	Etablissementen Franz Colruyt N.V.	Colruyt	EUR	SHARE	BRU	"31,189.0"
B12LR5	Etihad Etisalat Co.	Etihad Etisalat	SAR	SHARE	SAU	#N/A
BWTN5N	"Etsy, Inc."	Etsy	USD	SHARE	NAS	"2,402.0"
704239	Eurazeo SA	Eurazeo	EUR	SHARE	PAR	"19,832.0"
BYZ43T	Eurobank Ergasias Services & Holdings SA	Eurobank Ergasias Services & Holdings	EUR	SHARE	ATH	#N/A
BNDPYV	Eurofins Scientific Societe Europeenne	Eurofins Scientific	EUR	SHARE	PAR	"57,992.0"
BNBNSG	Euronext NV	Euronext	EUR	SHARE	PAR	"2,108.0"
255686	"Everest Re Group, Ltd."	Everest Re Group	USD	SHARE	NYS	"1,947.0"
632450	Evergreen Marine Corp. (Taiwan) Ltd.	Evergreen Marine	TWD	SHARE	TAI	#N/A
BFMXGR	"Evergy, Inc."	Evergy	USD	SHARE	NYS	"4,930.0"
BVVN4Q	Eversource Energy	Eversource Energy	USD	SHARE	NYS	"9,227.0"
BJXSCH	Evolution AB	Evolution	SEK	SHARE	OME	"13,410.0"
B3X0F9	Evolution Mining Limited	Evolution Mining	AUD	SHARE	ASX	"2,000.0"
B5ZQ9D	Evonik Industries AG	Evonik Industries	EUR	SHARE	ETR	"33,004.0"
271995	Exact Sciences Corporation	EXACT Sciences	USD	SHARE	NAS	"6,500.0"
267051	Exelon Corporation	Exelon	USD	SHARE	NAS	"31,518.0"
BYSLCX	EXOR N.V.	EXOR	EUR	SHARE	MIL	10.0
B748CK	"Expedia Group, Inc."	Expedia Group	USD	SHARE	NAS	"14,800.0"
232550	"Expeditors International of Washington, Inc."	Expeditors	USD	SHARE	NAS	"19,070.0"
B19NLV	Experian PLC	Experian	GBP	SHARE	LON	"17,800.0"
B02HWR	Extra Space Storage Inc.	Extra Space Storage	USD	SHARE	NYS	"4,309.0"
641880	Exxaro Resources Limited	Exxaro Resources	ZAR	SHARE	JSE	#N/A
232661	Exxon Mobil Corporation	Exxon Mobil	USD	SHARE	NYS	"63,000.0"
BP2NF5	"F&F Co., Ltd."	F&F	KRW	SHARE	KRX	#N/A
242759	"F5, Inc."	F5	USD	SHARE	NAS	"6,461.0"
232977	FactSet Research Systems Inc.	FactSet	USD	SHARE	NYS	"10,892.0"
233029	Fair Isaac Corporation	Fair Isaac	USD	SHARE	NYS	"3,662.0"
256635	Fairfax Financial Holdings Limited	Fairfax Finl Hldg	CAD	SHARE	TSE	"39,040.0"
277167	Falabella S.A.	Falabella	CLP	SHARE	SGO	"96,111.0"
635693	Fanuc Corporation	FANUC	JPY	SHARE	TKS	"8,256.0"
B63DLB	Far East Horizon Limited	Far East Horizon	HKD	SHARE	HKG	"23,257.0"
633147	Far Eastern New Century Corporation	Far Eastern New Century	TWD	SHARE	TAI	#N/A
642185	"Far Eastone Telecommunications Co., Ltd."	Far Eastone	TWD	SHARE	TAI	#N/A
633243	"FAST RETAILING CO., LTD."	FAST RETAILING	JPY	SHARE	TKS	"55,589.0"
233226	Fastenal Company	Fastenal	USD	SHARE	NAS	"20,507.0"
B0LC9F	Fastighets AB Balder Class B	Fastighets Balder B	SEK	SHARE	OME	"1,040.0"
440044	Faurecia Societe europeenne	Faurecia	EUR	SHARE	PAR	"111,140.0"
BJGWQG	Fawry For Banking Technology And Electronic Payment	Fawry For Banking	EGP	SHARE	CAI	#N/A
214278	FedEx Corporation	FedEx	USD	SHARE	NYS	"289,000.0"
633605	"Feng Tay Enterprise Co., Ltd."	Feng Tay Enterprise	TWD	SHARE	TAI	#N/A
BJVNSS	Ferguson Plc	Ferguson	GBP	SHARE	LON	#N/A
BD6G50	Ferrari NV	Ferrari	EUR	SHARE	MIL	"4,609.0"
B03851	"Ferrovial, S.A."	Ferrovial	EUR	SHARE	MCE	"18,680.0"
B671GT	Fibra Uno Administracion SA de CV	Fibra Uno Administracion	MXN	SHARE	MEX	268.0
BNBRDD	"Fidelity National Financial, Inc. - FNF Group"	Fidelity National Financial	USD	SHARE	NYS	"28,290.0"
276979	"Fidelity National Information Services, Inc."	Fidelity Natl Info Svcs	USD	SHARE	NYS	"65,000.0"
233674	Fifth Third Bancorp	Fifth Third Bancorp	USD	SHARE	NAS	"19,112.0"
BNGN9Z	FinecoBank SpA	FinecoBank SpA	EUR	SHARE	MIL	"1,305.0"
662447	First Abu Dhabi Bank P.J.S.C.	First Abu Dhabi Bank	AED	SHARE	ADS	#N/A
235558	"First Citizens BancShares, Inc. Class A"	First Citizens BancShares A	USD	SHARE	NAS	"6,846.0"
658011	First Financial Holding Co. Ltd.	First Financial Holding	TWD	SHARE	TAI	"9,925.0"
234760	First Quantum Minerals Ltd.	First Quantum Minerals	CAD	SHARE	TSE	#N/A
B4WHY1	First Republic Bank	First Republic Bank	USD	SHARE	NYS	"6,295.0"
210092	FirstEnergy Corp.	FirstEnergy Corp	USD	SHARE	NYS	"12,395.0"
660699	FirstRand Limited	FirstRand	ZAR	SHARE	JSE	"47,771.0"
BJMKSJ	FirstService Corp	FirstService	CAD	SHARE	TSE	#N/A
234203	"Fiserv, Inc."	Fiserv	USD	SHARE	NAS	"44,000.0"
634025	Fisher & Paykel Healthcare Corporation Limited	Fisher & Paykel	NZD	SHARE	NZE	"6,897.0"
BKKDH3	Fiverr International Ltd.	Fiverr Intl	USD	SHARE	NYS	787.0
BYQ977	"Flat Glass Group Co., Ltd. Class H"	Flat Glass Group H	HKD	SHARE	HKG	"5,679.0"
B4R28B	"FLEETCOR Technologies, Inc."	FLEETCOR Technologies	USD	SHARE	NYS	"9,700.0"
232860	FMC Corporation	FMC	USD	SHARE	NYS	"6,400.0"
224205	Fomento Economico Mexicano SAB de CV Units Cons. Of 1 ShsB And 4 ShsD	Fomento Econom Uts	MXN	UNIT	MEX	"320,752.0"
261546	Ford Motor Company	Ford Motor	USD	SHARE	NYS	"183,000.0"
B03MSR	Ford Otomotiv Sanayi A.S.	Ford Otomotiv Sanayi	TRY	SHARE	IST	"13,724.0"
634871	Formosa Chemicals & Fibre Corporation	Formosa Chemical & Fibre	TWD	SHARE	TAI	#N/A
671871	Formosa Petrochemical Corp	Formosa Petrochemical	TWD	SHARE	TAI	#N/A
634854	Formosa Plastics Corporation	Formosa Plastics	TWD	SHARE	TAI	#N/A
608625	Fortescue Metals Group Ltd	Fortescue Metals Group	AUD	SHARE	ASX	"10,164.0"
B5B210	"Fortinet, Inc."	Fortinet Inc	USD	SHARE	NAS	"10,195.0"
234720	Fortis Inc.	Fortis	CAD	SHARE	TSE	"9,095.0"
BYT3MK	Fortive Corp.	Fortive	USD	SHARE	NYS	"18,000.0"
557955	Fortum Oyj	Fortum Oyj	EUR	SHARE	HEL	"19,796.0"
B3MC7D	"Fortune Brands Home & Security, Inc."	Fortune Brands Home & Sec	USD	SHARE	NYS	"28,000.0"
B1Z7FX	Fosun International Limited	Fosun International	HKD	SHARE	HKG	"96,000.0"
BJJMGL	Fox Corporation Class A	Fox A	USD	SHARE	NAS	"9,000.0"
680177	"Foxconn Technology Co., Ltd."	Foxconn Technology	TWD	SHARE	TAI	#N/A
B29NF3	Franco-Nevada Corporation	Franco-Nevada	CAD	SHARE	TSE	#N/A
235068	"Franklin Resources, Inc."	Franklin Resources	USD	SHARE	NYS	"10,300.0"
655594	Fraser & Neave Holdings Bhd.	Fraser & Neave	MYR	SHARE	KLS	"2,347.0"
235211	"Freeport-McMoRan, Inc."	Freeport-McMoRan	USD	SHARE	NYS	"24,700.0"
512907	Fresenius Medical Care AG & Co. KGaA	Fresenius Medical Care	EUR	SHARE	ETR	"122,909.0"
435209	Fresenius SE & Co. KGaA	Fresenius	EUR	SHARE	ETR	"316,078.0"
641167	"Fubon Financial Holding Co., Ltd."	Fubon Financial Holding	TWD	SHARE	TAI	#N/A
BNHRG8	Fuchs Petrolub SE Pref	Fuchs Petrolub Vz	EUR	PREFEQ	ETR	"5,976.0"
635636	"Fuji Electric Co., Ltd."	Fuji Electric	JPY	SHARE	TKS	"27,593.0"
635652	FUJIFILM Holdings Corp	FUJIFILM Holdings	JPY	SHARE	TKS	"73,275.0"
635694	Fujitsu Limited	Fujitsu	JPY	SHARE	TKS	"126,371.0"
BGK4T3	Futu Holdings Ltd. Sponsored ADR Class A	Futu Holdings ADR	USD	ADR	NAS	"2,318.0"
BWGCFG	"Fuyao Glass Industry Group Co., Ltd. Class H"	Fuyao Glass Industry Grp H	HKD	SHARE	HKG	"26,532.0"
613340	GAIL (India) Limited	GAIL India	INR	SHARE	BOM	"18,084.0"
646587	Galaxy Entertainment Group Limited	Galaxy Entertainment	HKD	SHARE	HKG	"17,700.0"
B1FW75	GALP Energia SGPS SA Class B	Galp Energia SGPS B	EUR	SHARE	LIS	"6,152.0"
BZ9NS1	"Ganfeng Lithium Co., Ltd. Class H"	Ganfeng Lithium H	HKD	SHARE	HKG	"7,870.0"
B3Z5T1	Garmin Ltd.	Garmin	USD	SHARE	NYS	"18,700.0"
237276	"Gartner, Inc."	Gartner	USD	SHARE	NYS	"16,600.0"
455710	GEA Group Aktiengesellschaft	GEA Group	EUR	SHARE	ETR	"18,143.0"
B1WGG9	Geberit AG	Geberit	CHF	SHARE	SWX	"11,809.0"
774246	Gecina SA	Gecina	EUR	SHARE	PAR	487.0
653182	Geely Automobile Holdings Limited	Geely Automobile Holdings	HKD	SHARE	HKG	"44,000.0"
B6197Q	Generac Holdings Inc.	Generac	USD	SHARE	NYS	"9,540.0"
236516	General Dynamics Corporation	General Dynamics	USD	SHARE	NYS	"103,100.0"
BL59CR	General Electric Company	General Electric	USD	SHARE	NYS	"168,000.0"
236702	"General Mills, Inc."	General Mills	USD	SHARE	NYS	"35,000.0"
B665KZ	General Motors Company	General Motors	USD	SHARE	NYS	"157,000.0"
459573	Genmab A/S	Genmab	DKK	SHARE	CSE	"1,212.0"
BD9Q2J	Genscript Biotech Corporation	Genscript Biotech	HKD	SHARE	HKG	"5,260.0"
B1VXJL	Genting Bhd.	Genting	MYR	SHARE	KLS	"47,000.0"
B1VXKN	Genting Malaysia Bhd.	Genting Malaysia	MYR	SHARE	KLS	"14,048.0"
BDRTVP	Genting Singapore Limited	Genting Singapore	SGD	SHARE	SES	#N/A
236748	Genuine Parts Company	Genuine Parts	USD	SHARE	NYS	"52,000.0"
295666	George Weston Limited	George Weston	CAD	SHARE	TSE	"215,000.0"
264551	Gerdau S.A. Pfd	Gerdau Pfd N1	BRL	PREFEQ	BSP	#N/A
769835	Getinge AB Class B	Getinge B	SEK	SHARE	OME	"10,729.0"
B292JQ	Getlink SE	Getlink	EUR	SHARE	PAR	"3,447.0"
BW4NKK	"GF Securities Co., Ltd. Class H"	GF Securities	HKD	SHARE	HKG	"13,174.0"
BKDT64	GFL Environmental Inc	GFL Environmental	CAD	SHARE	TSE	"18,000.0"
637216	"Giant Manufacturing Co., Ltd."	Giant Manufacturing	TWD	SHARE	TAI	#N/A
225464	Gildan Activewear Inc.	Gildan Activewear	CAD	SHARE	TSE	"48,000.0"
236917	"Gilead Sciences, Inc."	Gilead Sciences	USD	SHARE	NAS	"14,400.0"
598061	Givaudan SA	Givaudan	CHF	SHARE	SWX	"16,842.0"
B4PH0C	Gjensidige Forsikring ASA	Gjensidige Forsikring	NOK	SHARE	OSL	"3,710.0"
B4T3BW	Glencore plc	Glencore	GBP	SHARE	LON	"135,000.0"
271201	Global Payments Inc.	Global Payments	USD	SHARE	NYS	"25,000.0"
BWX43R	Global Power Synergy Public Company Ltd	Global Power Synergy	THB	SHARE	BKK	#N/A
BS7JP3	"GlobalWafers Co., Ltd."	GlobalWafers	TWD	SHARE	ROCO	#N/A
BK6YKG	Globe Life Inc.	Globe Life	USD	SHARE	NYS	"3,222.0"
628486	Globe Telecom Inc.	Globe Telecom	PHP	SHARE	PHS	#N/A
